
run_date,station,forecast_high_f
2024-02-20,KSFO,59
2024-02-21,KSFO,59
2024-02-22,KSFO,63
2024-02-23,KSFO,63
2024-02-24,KSFO,63
2024-02-25,KSFO,60
2024-02-26,KSFO,61
2024-02-27,KSFO,58
2024-02-28,KSFO,57
2024-02-29,KSFO,56
2024-03-01,KSFO,57
2024-03-02,KSFO,56
2024-03-03,KSFO,59
2024-03-04,KSFO,59
2024-03-05,KSFO,59
2024-03-06,KSFO,59
2024-03-07,KSFO,59
2024-03-08,KSFO,57
2024-03-09,KSFO,57
2024-03-10,KSFO,59
2024-03-11,KSFO,60
2024-03-12,KSFO,69
2024-03-13,KSFO,70
2024-03-14,KSFO,71
2024-03-15,KSFO,71
2024-03-16,KSFO,65
2024-03-17,KSFO,65
2024-03-18,KSFO,63
2024-03-19,KSFO,62
2024-03-20,KSFO,62
2024-03-21,KSFO,64
2024-03-22,KSFO,61
2024-03-23,KSFO,60
2024-03-24,KSFO,61
2024-03-25,KSFO,61
2024-03-26,KSFO,61
2024-03-27,KSFO,59
2024-03-28,KSFO,61
2024-03-29,KSFO,62
2024-03-30,KSFO,66
2024-03-31,KSFO,66
2024-04-01,KSFO,66
2024-04-02,KSFO,64
2024-04-03,KSFO,58
2024-04-04,KSFO,56
2024-04-05,KSFO,58
2024-04-06,KSFO,62
2024-04-07,KSFO,66
2024-04-08,KSFO,69
2024-04-09,KSFO,69
2024-04-10,KSFO,67
2024-04-11,KSFO,65
2024-04-12,KSFO,60
2024-04-13,KSFO,58
2024-04-14,KSFO,64
2024-04-15,KSFO,70
2024-04-16,KSFO,68
2024-04-17,KSFO,68
2024-04-18,KSFO,66
2024-04-19,KSFO,66
2024-04-20,KSFO,67
2024-04-21,KSFO,67
2024-04-22,KSFO,67
2024-04-23,KSFO,64
2024-04-24,KSFO,65
2024-04-25,KSFO,62
2024-04-26,KSFO,64
2024-04-27,KSFO,64
2024-04-28,KSFO,63
2024-04-29,KSFO,67
2024-04-30,KSFO,67
2024-05-01,KSFO,69
2024-05-02,KSFO,67
2024-05-03,KSFO,65
2024-05-04,KSFO,61
2024-05-05,KSFO,64
2024-05-06,KSFO,72
2024-05-07,KSFO,81
2024-05-08,KSFO,82
2024-05-09,KSFO,79
2024-05-10,KSFO,75
2024-05-11,KSFO,72
2024-05-12,KSFO,65
2024-05-13,KSFO,64
2024-05-14,KSFO,65
2024-05-15,KSFO,67
2024-05-16,KSFO,68
2024-05-17,KSFO,66
2024-05-18,KSFO,68
2024-05-19,KSFO,71
2024-05-20,KSFO,69
2024-05-21,KSFO,71
2024-05-22,KSFO,68
2024-05-23,KSFO,67
2024-05-24,KSFO,64
2024-05-25,KSFO,65
2024-05-26,KSFO,65
2024-05-27,KSFO,68
2024-05-28,KSFO,75
2024-05-29,KSFO,71
2024-05-30,KSFO,72
2024-05-31,KSFO,70
2024-06-01,KSFO,68
2024-06-02,KSFO,77
2024-06-03,KSFO,79
2024-06-04,KSFO,77
2024-06-05,KSFO,76
2024-06-06,KSFO,66
2024-06-07,KSFO,67
2024-06-08,KSFO,71
2024-06-09,KSFO,72
2024-06-10,KSFO,71
2024-06-11,KSFO,73
2024-06-12,KSFO,68
2024-06-13,KSFO,68
2024-06-14,KSFO,68
2024-06-15,KSFO,74
2024-06-16,KSFO,73
2024-06-17,KSFO,71
2024-06-18,KSFO,72
2024-06-19,KSFO,68
2024-06-20,KSFO,71
2024-06-21,KSFO,69
2024-06-22,KSFO,68
2024-06-23,KSFO,67
2024-06-24,KSFO,69
2024-06-25,KSFO,71
2024-06-26,KSFO,70
2024-06-27,KSFO,71
2024-06-28,KSFO,73
2024-06-29,KSFO,74
2024-06-30,KSFO,84
2024-07-01,KSFO,81
2024-07-02,KSFO,83
2024-07-03,KSFO,86
2024-07-04,KSFO,83
2024-07-05,KSFO,82
2024-07-06,KSFO,74
2024-07-07,KSFO,72
2024-07-08,KSFO,74
2024-07-09,KSFO,77
2024-07-10,KSFO,76
2024-07-11,KSFO,75
2024-07-12,KSFO,73
2024-07-13,KSFO,73
2024-07-14,KSFO,71
2024-07-15,KSFO,70
2024-07-16,KSFO,72
2024-07-17,KSFO,75
2024-07-18,KSFO,73
2024-07-19,KSFO,73
2024-07-20,KSFO,73
2024-07-21,KSFO,75
2024-07-22,KSFO,75
2024-07-23,KSFO,76
2024-07-24,KSFO,75
2024-07-25,KSFO,71
2024-07-26,KSFO,69
2024-07-27,KSFO,69
2024-07-28,KSFO,72
2024-07-29,KSFO,70
2024-07-30,KSFO,69
2024-07-31,KSFO,70
2024-08-01,KSFO,69
2024-08-02,KSFO,71
2024-08-03,KSFO,69
2024-08-04,KSFO,75
2024-08-05,KSFO,70
2024-08-06,KSFO,70
2024-08-07,KSFO,72
2024-08-08,KSFO,66
2024-08-09,KSFO,69
2024-08-10,KSFO,68
2024-08-11,KSFO,68
2024-08-12,KSFO,69
2024-08-13,KSFO,70
2024-08-14,KSFO,71
2024-08-15,KSFO,71
2024-08-16,KSFO,71
2024-08-17,KSFO,71
2024-08-18,KSFO,72
2024-08-19,KSFO,71
2024-08-20,KSFO,70
2024-08-21,KSFO,68
2024-08-22,KSFO,71
2024-08-23,KSFO,74
2024-08-24,KSFO,77
2024-08-25,KSFO,75
2024-08-26,KSFO,77
2024-08-27,KSFO,75
2024-08-28,KSFO,73
2024-08-29,KSFO,71
2024-08-30,KSFO,70
2024-08-31,KSFO,70
2024-09-01,KSFO,79
2024-09-02,KSFO,81
2024-09-03,KSFO,82
2024-09-04,KSFO,77
2024-09-05,KSFO,71
2024-09-06,KSFO,70
2024-09-07,KSFO,67
2024-09-08,KSFO,67
2024-09-09,KSFO,69
2024-09-10,KSFO,71
2024-09-11,KSFO,70
2024-09-12,KSFO,70
2024-09-13,KSFO,70
2024-09-14,KSFO,67
2024-09-15,KSFO,67
2024-09-16,KSFO,67
2024-09-17,KSFO,70
2024-09-18,KSFO,68
2024-09-19,KSFO,67
2024-09-20,KSFO,69
2024-09-21,KSFO,79
2024-09-22,KSFO,78
2024-09-23,KSFO,76
2024-09-24,KSFO,77
2024-09-25,KSFO,80
2024-09-26,KSFO,76
2024-09-27,KSFO,76
2024-09-28,KSFO,81
2024-09-29,KSFO,84
2024-09-30,KSFO,88
2024-10-01,KSFO,87
2024-10-02,KSFO,86
2024-10-03,KSFO,83
2024-10-04,KSFO,85
2024-10-05,KSFO,86
2024-10-06,KSFO,88
2024-10-07,KSFO,82
2024-10-08,KSFO,74
2024-10-09,KSFO,68
2024-10-10,KSFO,70
2024-10-11,KSFO,71
2024-10-12,KSFO,71
2024-10-13,KSFO,71
2024-10-14,KSFO,70
2024-10-15,KSFO,70
2024-10-16,KSFO,73
2024-10-17,KSFO,74
2024-10-18,KSFO,75
2024-10-19,KSFO,76
2024-10-20,KSFO,72
2024-10-21,KSFO,69
2024-10-22,KSFO,68
2024-10-23,KSFO,67
2024-10-24,KSFO,71
2024-10-25,KSFO,69
2024-10-26,KSFO,68
2024-10-27,KSFO,67
2024-10-28,KSFO,62
2024-10-29,KSFO,62
2024-10-30,KSFO,62
2024-10-31,KSFO,62
2024-11-01,KSFO,66
2024-11-02,KSFO,67
2024-11-03,KSFO,66
2024-11-04,KSFO,70
2024-11-05,KSFO,68
2024-11-06,KSFO,71
2024-11-07,KSFO,66
2024-11-08,KSFO,64
2024-11-09,KSFO,62
2024-11-10,KSFO,63
2024-11-11,KSFO,60
2024-11-12,KSFO,59
2024-11-13,KSFO,58
2024-11-14,KSFO,59
2024-11-15,KSFO,61
2024-11-16,KSFO,58
2024-11-17,KSFO,57
2024-11-18,KSFO,59
2024-11-19,KSFO,61
2024-11-20,KSFO,63
2024-11-21,KSFO,63
2024-11-22,KSFO,59
2024-11-23,KSFO,58
2024-11-24,KSFO,57
2024-11-25,KSFO,58
2024-11-26,KSFO,59
2024-11-27,KSFO,58
2024-11-28,KSFO,58
2024-11-29,KSFO,61
2024-11-30,KSFO,61
2024-12-01,KSFO,62
2024-12-02,KSFO,62
2024-12-03,KSFO,63
2024-12-04,KSFO,62
2024-12-05,KSFO,63
2024-12-06,KSFO,63
2024-12-07,KSFO,62
2024-12-08,KSFO,63
2024-12-09,KSFO,61
2024-12-10,KSFO,60
2024-12-11,KSFO,57
2024-12-12,KSFO,57
2024-12-13,KSFO,58
2024-12-14,KSFO,56
2024-12-15,KSFO,61
2024-12-16,KSFO,61
2024-12-17,KSFO,62
2024-12-18,KSFO,62
2024-12-19,KSFO,60
2024-12-20,KSFO,59
2024-12-21,KSFO,61
2024-12-22,KSFO,61
2024-12-23,KSFO,62
2024-12-24,KSFO,60
2024-12-25,KSFO,60
2024-12-26,KSFO,61
2024-12-27,KSFO,61
2024-12-28,KSFO,61
2024-12-29,KSFO,59
2024-12-30,KSFO,56
2024-12-31,KSFO,60
2025-01-01,KSFO,59
2025-01-02,KSFO,58
2025-01-03,KSFO,61
2025-01-04,KSFO,60
2025-01-05,KSFO,64
2025-01-06,KSFO,62
2025-01-07,KSFO,64
2025-01-08,KSFO,63
2025-01-09,KSFO,65
2025-01-10,KSFO,62
2025-01-11,KSFO,61
2025-01-12,KSFO,62
2025-01-13,KSFO,61
2025-01-14,KSFO,59
2025-01-15,KSFO,60
2025-01-16,KSFO,59
2025-01-17,KSFO,55
2025-01-18,KSFO,62
2025-01-19,KSFO,60
2025-01-20,KSFO,60
2025-01-21,KSFO,61
2025-01-22,KSFO,61
2025-01-23,KSFO,63
2025-01-24,KSFO,55
2025-01-25,KSFO,57
2025-01-26,KSFO,57
2025-01-27,KSFO,57
2025-01-28,KSFO,56
2025-01-29,KSFO,58
2025-01-30,KSFO,59
2025-01-31,KSFO,60
2025-02-01,KSFO,62
2025-02-02,KSFO,60
2025-02-03,KSFO,61
2025-02-04,KSFO,58
2025-02-05,KSFO,56
2025-02-06,KSFO,55
2025-02-07,KSFO,56
2025-02-08,KSFO,55
2025-02-09,KSFO,55
2025-02-10,KSFO,56
2025-02-11,KSFO,57
2025-02-12,KSFO,57
2025-02-13,KSFO,58
2025-02-14,KSFO,58
2025-02-15,KSFO,57
2025-02-16,KSFO,60
2025-02-17,KSFO,60
2025-02-18,KSFO,61
2025-02-19,KSFO,63
2025-02-20,KSFO,62
2025-02-21,KSFO,63
2025-02-22,KSFO,61
2025-02-23,KSFO,62
2025-02-24,KSFO,64
2025-02-25,KSFO,66
2025-02-26,KSFO,66
2025-02-27,KSFO,66
2025-02-28,KSFO,65
2025-03-01,KSFO,58
2025-03-02,KSFO,57
2025-03-03,KSFO,57
2025-03-04,KSFO,55
2025-03-05,KSFO,59
2025-03-06,KSFO,59
2025-03-07,KSFO,60
2025-03-08,KSFO,60
2025-03-09,KSFO,61
2025-03-10,KSFO,60
2025-03-11,KSFO,58
2025-03-12,KSFO,58
2025-03-13,KSFO,58
2025-03-14,KSFO,61
2025-03-15,KSFO,60
2025-03-16,KSFO,58
2025-03-17,KSFO,58
2025-03-18,KSFO,57
2025-03-19,KSFO,59
2025-03-20,KSFO,61
2025-03-21,KSFO,66
2025-03-22,KSFO,72
2025-03-23,KSFO,72
2025-03-24,KSFO,73
2025-03-25,KSFO,73
2025-03-26,KSFO,64
2025-03-27,KSFO,61
2025-03-28,KSFO,61
2025-03-29,KSFO,61
2025-03-30,KSFO,61
2025-03-31,KSFO,61
2025-04-01,KSFO,60
2025-04-02,KSFO,65
2025-04-03,KSFO,64
